timestamp,sample_num,rail1_vout_raw_hex,rail1_vout_raw_dec,rail1_vout_exponent,rail1_vout_v,rail1_iout_raw_hex,rail1_iout_raw_dec,rail1_iout_exponent,rail1_iout_mantissa,rail1_iout_a,rail2_vout_raw_hex,rail2_vout_raw_dec,rail2_vout_exponent,rail2_vout_v,rail2_iout_raw_hex,rail2_iout_raw_dec,rail2_iout_exponent,rail2_iout_mantissa,rail2_iout_a,rail1_status,rail2_status
15.921,160,0x02FC,764,-10,0.746094,0xE3B7,58295,-4,951,59.438,0x0300,768,-10,0.750000,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
16.021,161,0x02FA,762,-10,0.744141,0xE3B2,58290,-4,946,59.125,0x0300,768,-10,0.750000,0xDA12,55826,-5,530,16.562,0x9003,0x9003
16.121,162,0x02FC,764,-10,0.746094,0xE3BA,58298,-4,954,59.625,0x0300,768,-10,0.750000,0xDA14,55828,-5,532,16.625,0x9003,0x9003
16.221,163,0x02FC,764,-10,0.746094,0xE3BA,58298,-4,954,59.625,0x0300,768,-10,0.750000,0xDA12,55826,-5,530,16.562,0x9003,0x9003
16.321,164,0x02FC,764,-10,0.746094,0xE3BA,58298,-4,954,59.625,0x02FE,766,-10,0.748047,0xDA12,55826,-5,530,16.562,0x9003,0x9003
16.421,165,0x02FA,762,-10,0.744141,0xE3BB,58299,-4,955,59.688,0x02FE,766,-10,0.748047,0xDA04,55812,-5,516,16.125,0x9003,0x9003
16.521,166,0x02FC,764,-10,0.746094,0xE3B7,58295,-4,951,59.438,0x02FE,766,-10,0.748047,0xDA10,55824,-5,528,16.500,0x9003,0x9003
16.622,167,0x02FC,764,-10,0.746094,0xE3BD,58301,-4,957,59.812,0x0301,769,-10,0.750977,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
16.722,168,0x02FC,764,-10,0.746094,0xE3C2,58306,-4,962,60.125,0x02FE,766,-10,0.748047,0xDA08,55816,-5,520,16.250,0x9003,0x9003
16.822,169,0x02FC,764,-10,0.746094,0xE3B6,58294,-4,950,59.375,0x0300,768,-10,0.750000,0xDA0A,55818,-5,522,16.312,0x9003,0x9003
16.922,170,0x02FC,764,-10,0.746094,0xE3B6,58294,-4,950,59.375,0x02FE,766,-10,0.748047,0xDA12,55826,-5,530,16.562,0x9003,0x9003
17.022,171,0x02FA,762,-10,0.744141,0xE3BC,58300,-4,956,59.750,0x0300,768,-10,0.750000,0xDA00,55808,-5,512,16.000,0x9003,0x9003
17.122,172,0x02FC,764,-10,0.746094,0xE3BD,58301,-4,957,59.812,0x02FE,766,-10,0.748047,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
17.222,173,0x02FC,764,-10,0.746094,0xE3C1,58305,-4,961,60.062,0x0300,768,-10,0.750000,0xDA0A,55818,-5,522,16.312,0x9003,0x9003
17.322,174,0x02FA,762,-10,0.744141,0xE3B8,58296,-4,952,59.500,0x02FE,766,-10,0.748047,0xDA10,55824,-5,528,16.500,0x9003,0x9003
17.423,175,0x02FC,764,-10,0.746094,0xE3C1,58305,-4,961,60.062,0x02FE,766,-10,0.748047,0xDA10,55824,-5,528,16.500,0x9003,0x9003
17.523,176,0x02FA,762,-10,0.744141,0xE3C1,58305,-4,961,60.062,0x02FE,766,-10,0.748047,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
17.623,177,0x02FA,762,-10,0.744141,0xE3C2,58306,-4,962,60.125,0x0300,768,-10,0.750000,0xDA10,55824,-5,528,16.500,0x9003,0x9003
17.723,178,0x02FA,762,-10,0.744141,0xE3C3,58307,-4,963,60.188,0x0300,768,-10,0.750000,0xDA06,55814,-5,518,16.188,0x9003,0x9003
17.823,179,0x02FC,764,-10,0.746094,0xE3B9,58297,-4,953,59.562,0x0300,768,-10,0.750000,0xDA0A,55818,-5,522,16.312,0x9003,0x9003
17.923,180,0x02FC,764,-10,0.746094,0xE3B9,58297,-4,953,59.562,0x02FE,766,-10,0.748047,0xDA12,55826,-5,530,16.562,0x9003,0x9003
18.023,181,0x02FC,764,-10,0.746094,0xE3BA,58298,-4,954,59.625,0x02FE,766,-10,0.748047,0xDA16,55830,-5,534,16.688,0x9003,0x9003
18.124,182,0x02FC,764,-10,0.746094,0xE3C0,58304,-4,960,60.000,0x0301,769,-10,0.750977,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
18.224,183,0x02FC,764,-10,0.746094,0xE3B9,58297,-4,953,59.562,0x02FE,766,-10,0.748047,0xDA18,55832,-5,536,16.750,0x9003,0x9003
18.324,184,0x02FC,764,-10,0.746094,0xE3C2,58306,-4,962,60.125,0x02FE,766,-10,0.748047,0xDA12,55826,-5,530,16.562,0x9003,0x9003
18.424,185,0x02FC,764,-10,0.746094,0xE3B8,58296,-4,952,59.500,0x02FE,766,-10,0.748047,0xDA0A,55818,-5,522,16.312,0x9003,0x9003
18.524,186,0x02FA,762,-10,0.744141,0xE3B3,58291,-4,947,59.188,0x02FE,766,-10,0.748047,0xDA0A,55818,-5,522,16.312,0x9003,0x9003
18.624,187,0x02FA,762,-10,0.744141,0xE3BD,58301,-4,957,59.812,0x0300,768,-10,0.750000,0xDA16,55830,-5,534,16.688,0x9003,0x9003
18.724,188,0x02FA,762,-10,0.744141,0xE3B9,58297,-4,953,59.562,0x0301,769,-10,0.750977,0xDA08,55816,-5,520,16.250,0x9003,0x9003
18.824,189,0x02FA,762,-10,0.744141,0xE3B4,58292,-4,948,59.250,0x0301,769,-10,0.750977,0xDA06,55814,-5,518,16.188,0x9003,0x9003
18.925,190,0x02F9,761,-10,0.743164,0xE3BB,58299,-4,955,59.688,0x0300,768,-10,0.750000,0xDA10,55824,-5,528,16.500,0x9003,0x9003
19.025,191,0x02FC,764,-10,0.746094,0xE3B9,58297,-4,953,59.562,0x0301,769,-10,0.750977,0xDA10,55824,-5,528,16.500,0x9003,0x9003
19.125,192,0x02FC,764,-10,0.746094,0xE3B1,58289,-4,945,59.062,0x0300,768,-10,0.750000,0xDA10,55824,-5,528,16.500,0x9003,0x9003
19.225,193,0x02FC,764,-10,0.746094,0xE3BF,58303,-4,959,59.938,0x0300,768,-10,0.750000,0xDA04,55812,-5,516,16.125,0x9003,0x9003
19.325,194,0x02FC,764,-10,0.746094,0xE3BD,58301,-4,957,59.812,0x02FE,766,-10,0.748047,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
19.425,195,0x02F9,761,-10,0.743164,0xE3B2,58290,-4,946,59.125,0x02FE,766,-10,0.748047,0xDA08,55816,-5,520,16.250,0x9003,0x9003
19.525,196,0x02FC,764,-10,0.746094,0xE3B2,58290,-4,946,59.125,0x0300,768,-10,0.750000,0xDA12,55826,-5,530,16.562,0x9003,0x9003
19.625,197,0x02FA,762,-10,0.744141,0xE3B6,58294,-4,950,59.375,0x02FE,766,-10,0.748047,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
19.725,198,0x02FA,762,-10,0.744141,0xE3BC,58300,-4,956,59.750,0x0301,769,-10,0.750977,0xDA10,55824,-5,528,16.500,0x9003,0x9003
19.826,199,0x02FA,762,-10,0.744141,0xE3BD,58301,-4,957,59.812,0x0301,769,-10,0.750977,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
19.926,200,0x02FA,762,-10,0.744141,0xE3C7,58311,-4,967,60.438,0x0300,768,-10,0.750000,0xDA14,55828,-5,532,16.625,0x9003,0x9003
20.026,201,0x02FC,764,-10,0.746094,0xE3C0,58304,-4,960,60.000,0x02FE,766,-10,0.748047,0xDA14,55828,-5,532,16.625,0x9003,0x9003
20.126,202,0x02FD,765,-10,0.747070,0xE3B7,58295,-4,951,59.438,0x02FE,766,-10,0.748047,0xDA14,55828,-5,532,16.625,0x9003,0x9003
20.226,203,0x02FA,762,-10,0.744141,0xE3BE,58302,-4,958,59.875,0x0300,768,-10,0.750000,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
20.326,204,0x02FA,762,-10,0.744141,0xE3B7,58295,-4,951,59.438,0x02FE,766,-10,0.748047,0xDA14,55828,-5,532,16.625,0x9003,0x9003
20.426,205,0x02FC,764,-10,0.746094,0xE3BC,58300,-4,956,59.750,0x0300,768,-10,0.750000,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
20.526,206,0x02FC,764,-10,0.746094,0xE3B9,58297,-4,953,59.562,0x0300,768,-10,0.750000,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
20.626,207,0x02FC,764,-10,0.746094,0xE3B6,58294,-4,950,59.375,0x02FE,766,-10,0.748047,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
20.727,208,0x02FA,762,-10,0.744141,0xE3BD,58301,-4,957,59.812,0x0301,769,-10,0.750977,0xDA08,55816,-5,520,16.250,0x9003,0x9003
20.827,209,0x02FC,764,-10,0.746094,0xE3B5,58293,-4,949,59.312,0x0300,768,-10,0.750000,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
20.927,210,0x02FC,764,-10,0.746094,0xE3C4,58308,-4,964,60.250,0x0301,769,-10,0.750977,0xDA08,55816,-5,520,16.250,0x9003,0x9003
21.027,211,0x02FA,762,-10,0.744141,0xE3AC,58284,-4,940,58.750,0x0301,769,-10,0.750977,0xDA16,55830,-5,534,16.688,0x9003,0x9003
21.127,212,0x02FC,764,-10,0.746094,0xE3B9,58297,-4,953,59.562,0x0300,768,-10,0.750000,0xDA12,55826,-5,530,16.562,0x9003,0x9003
21.227,213,0x02FA,762,-10,0.744141,0xE3B1,58289,-4,945,59.062,0x02FE,766,-10,0.748047,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
21.327,214,0x02FA,762,-10,0.744141,0xE3C2,58306,-4,962,60.125,0x02FE,766,-10,0.748047,0xDA08,55816,-5,520,16.250,0x9003,0x9003
21.427,215,0x02FC,764,-10,0.746094,0xE3BD,58301,-4,957,59.812,0x0300,768,-10,0.750000,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
21.528,216,0x02FC,764,-10,0.746094,0xE3AB,58283,-4,939,58.688,0x02FE,766,-10,0.748047,0xDA08,55816,-5,520,16.250,0x9003,0x9003
21.628,217,0x02FC,764,-10,0.746094,0xE3BC,58300,-4,956,59.750,0x0300,768,-10,0.750000,0xDA06,55814,-5,518,16.188,0x9003,0x9003
21.728,218,0x02FA,762,-10,0.744141,0xE3B1,58289,-4,945,59.062,0x0300,768,-10,0.750000,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
21.828,219,0x02FC,764,-10,0.746094,0xE3B3,58291,-4,947,59.188,0x0300,768,-10,0.750000,0xDA12,55826,-5,530,16.562,0x9003,0x9003
21.928,220,0x02FC,764,-10,0.746094,0xE3B5,58293,-4,949,59.312,0x02FE,766,-10,0.748047,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
22.028,221,0x02FC,764,-10,0.746094,0xE3BF,58303,-4,959,59.938,0x0300,768,-10,0.750000,0xDA10,55824,-5,528,16.500,0x9003,0x9003
22.128,222,0x02FC,764,-10,0.746094,0xE3B7,58295,-4,951,59.438,0x02FE,766,-10,0.748047,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
22.229,223,0x02FA,762,-10,0.744141,0xE3BC,58300,-4,956,59.750,0x02FE,766,-10,0.748047,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
22.329,224,0x02FC,764,-10,0.746094,0xE3BC,58300,-4,956,59.750,0x02FE,766,-10,0.748047,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
22.429,225,0x02FC,764,-10,0.746094,0xE3B8,58296,-4,952,59.500,0x02FE,766,-10,0.748047,0xDA10,55824,-5,528,16.500,0x9003,0x9003
22.529,226,0x02FA,762,-10,0.744141,0xE3BC,58300,-4,956,59.750,0x0300,768,-10,0.750000,0xDA10,55824,-5,528,16.500,0x9003,0x9003
22.629,227,0x02FC,764,-10,0.746094,0xE3B7,58295,-4,951,59.438,0x0301,769,-10,0.750977,0xDA02,55810,-5,514,16.062,0x9003,0x9003
22.729,228,0x02FC,764,-10,0.746094,0xE3BA,58298,-4,954,59.625,0x02FE,766,-10,0.748047,0xDA14,55828,-5,532,16.625,0x9003,0x9003
22.829,229,0x02FA,762,-10,0.744141,0xE3BB,58299,-4,955,59.688,0x0300,768,-10,0.750000,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
22.929,230,0x02FC,764,-10,0.746094,0xE3BE,58302,-4,958,59.875,0x0300,768,-10,0.750000,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
23.029,231,0x02FA,762,-10,0.744141,0xE3A9,58281,-4,937,58.562,0x02FE,766,-10,0.748047,0xDA10,55824,-5,528,16.500,0x9003,0x9003
23.130,232,0x02FA,762,-10,0.744141,0xE3BC,58300,-4,956,59.750,0x02FE,766,-10,0.748047,0xDA14,55828,-5,532,16.625,0x9003,0x9003
23.230,233,0x02FC,764,-10,0.746094,0xE3BE,58302,-4,958,59.875,0x0300,768,-10,0.750000,0xDA14,55828,-5,532,16.625,0x9003,0x9003
23.330,234,0x02FA,762,-10,0.744141,0xE3C1,58305,-4,961,60.062,0x0300,768,-10,0.750000,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
23.430,235,0x02FC,764,-10,0.746094,0xE3BB,58299,-4,955,59.688,0x0300,768,-10,0.750000,0xDA10,55824,-5,528,16.500,0x9003,0x9003
23.530,236,0x02F9,761,-10,0.743164,0xE3B3,58291,-4,947,59.188,0x0300,768,-10,0.750000,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
23.630,237,0x02FA,762,-10,0.744141,0xE3B5,58293,-4,949,59.312,0x0300,768,-10,0.750000,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
23.730,238,0x02FC,764,-10,0.746094,0xE3C3,58307,-4,963,60.188,0x0302,770,-10,0.751953,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
23.831,239,0x02FC,764,-10,0.746094,0xE3B5,58293,-4,949,59.312,0x0300,768,-10,0.750000,0xDA08,55816,-5,520,16.250,0x9003,0x9003
23.931,240,0x02FC,764,-10,0.746094,0xE3BC,58300,-4,956,59.750,0x02FE,766,-10,0.748047,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
24.031,241,0x02FA,762,-10,0.744141,0xE3BB,58299,-4,955,59.688,0x02FE,766,-10,0.748047,0xDA06,55814,-5,518,16.188,0x9003,0x9003
24.131,242,0x02FA,762,-10,0.744141,0xE3BC,58300,-4,956,59.750,0x0300,768,-10,0.750000,0xDA12,55826,-5,530,16.562,0x9003,0x9003
24.231,243,0x02FC,764,-10,0.746094,0xE3C2,58306,-4,962,60.125,0x02FE,766,-10,0.748047,0xDA1A,55834,-5,538,16.812,0x9003,0x9003
24.331,244,0x02FA,762,-10,0.744141,0xE3C2,58306,-4,962,60.125,0x02FE,766,-10,0.748047,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
24.431,245,0x02FC,764,-10,0.746094,0xE3BC,58300,-4,956,59.750,0x0300,768,-10,0.750000,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
24.531,246,0x02FC,764,-10,0.746094,0xE3B9,58297,-4,953,59.562,0x02FE,766,-10,0.748047,0xDA14,55828,-5,532,16.625,0x9003,0x9003
24.632,247,0x02FC,764,-10,0.746094,0xE3BB,58299,-4,955,59.688,0x0300,768,-10,0.750000,0xDA14,55828,-5,532,16.625,0x9003,0x9003
24.732,248,0x02FC,764,-10,0.746094,0xE3B1,58289,-4,945,59.062,0x02FE,766,-10,0.748047,0xDA0A,55818,-5,522,16.312,0x9003,0x9003
24.832,249,0x02FD,765,-10,0.747070,0xE3BB,58299,-4,955,59.688,0x02FE,766,-10,0.748047,0xDA16,55830,-5,534,16.688,0x9003,0x9003
24.932,250,0x02FC,764,-10,0.746094,0xE3BE,58302,-4,958,59.875,0x0301,769,-10,0.750977,0xDA12,55826,-5,530,16.562,0x9003,0x9003
25.032,251,0x02FC,764,-10,0.746094,0xE3B4,58292,-4,948,59.250,0x0300,768,-10,0.750000,0xDA14,55828,-5,532,16.625,0x9003,0x9003
25.132,252,0x02FA,762,-10,0.744141,0xE3B7,58295,-4,951,59.438,0x02FE,766,-10,0.748047,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
25.232,253,0x02FC,764,-10,0.746094,0xE3BD,58301,-4,957,59.812,0x02FD,765,-10,0.747070,0xDA14,55828,-5,532,16.625,0x9003,0x9003
25.333,254,0x02FC,764,-10,0.746094,0xE3BB,58299,-4,955,59.688,0x02FE,766,-10,0.748047,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
25.433,255,0x02FC,764,-10,0.746094,0xE3BC,58300,-4,956,59.750,0x02FE,766,-10,0.748047,0xDA14,55828,-5,532,16.625,0x9003,0x9003
25.533,256,0x02FA,762,-10,0.744141,0xE3BA,58298,-4,954,59.625,0x02FE,766,-10,0.748047,0xDA14,55828,-5,532,16.625,0x9003,0x9003
25.633,257,0x02FA,762,-10,0.744141,0xE3BC,58300,-4,956,59.750,0x02FE,766,-10,0.748047,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
25.733,258,0x02FC,764,-10,0.746094,0xE3BE,58302,-4,958,59.875,0x0300,768,-10,0.750000,0xDA12,55826,-5,530,16.562,0x9003,0x9003
25.833,259,0x02FD,765,-10,0.747070,0xE3C1,58305,-4,961,60.062,0x02FE,766,-10,0.748047,0xDA12,55826,-5,530,16.562,0x9003,0x9003
25.933,260,0x02FC,764,-10,0.746094,0xE3BE,58302,-4,958,59.875,0x02FE,766,-10,0.748047,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
26.034,261,0x02FA,762,-10,0.744141,0xE3BE,58302,-4,958,59.875,0x0300,768,-10,0.750000,0xDA16,55830,-5,534,16.688,0x9003,0x9003
26.134,262,0x02FC,764,-10,0.746094,0xE3BE,58302,-4,958,59.875,0x02FE,766,-10,0.748047,0xDA14,55828,-5,532,16.625,0x9003,0x9003
26.234,263,0x02FC,764,-10,0.746094,0xE3C1,58305,-4,961,60.062,0x0300,768,-10,0.750000,0xDA1A,55834,-5,538,16.812,0x9003,0x9003
26.334,264,0x02FA,762,-10,0.744141,0xE3B7,58295,-4,951,59.438,0x0301,769,-10,0.750977,0xDA10,55824,-5,528,16.500,0x9003,0x9003
26.434,265,0x02FA,762,-10,0.744141,0xE3C0,58304,-4,960,60.000,0x02FE,766,-10,0.748047,0xDA06,55814,-5,518,16.188,0x9003,0x9003
26.534,266,0x02FC,764,-10,0.746094,0xE3C2,58306,-4,962,60.125,0x02FE,766,-10,0.748047,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
26.634,267,0x02FC,764,-10,0.746094,0xE3B6,58294,-4,950,59.375,0x0300,768,-10,0.750000,0xDA08,55816,-5,520,16.250,0x9003,0x9003
26.734,268,0x02FC,764,-10,0.746094,0xE3C3,58307,-4,963,60.188,0x0300,768,-10,0.750000,0xDA0A,55818,-5,522,16.312,0x9003,0x9003
26.835,269,0x02FA,762,-10,0.744141,0xE3B6,58294,-4,950,59.375,0x0300,768,-10,0.750000,0xDA12,55826,-5,530,16.562,0x9003,0x9003
26.935,270,0x02FA,762,-10,0.744141,0xE3B6,58294,-4,950,59.375,0x0302,770,-10,0.751953,0xDA10,55824,-5,528,16.500,0x9003,0x9003
27.035,271,0x02FD,765,-10,0.747070,0xE3C0,58304,-4,960,60.000,0x02FE,766,-10,0.748047,0xDA10,55824,-5,528,16.500,0x9003,0x9003
27.135,272,0x02FC,764,-10,0.746094,0xE3BE,58302,-4,958,59.875,0x02FE,766,-10,0.748047,0xDA16,55830,-5,534,16.688,0x9003,0x9003
27.235,273,0x02F9,761,-10,0.743164,0xE3BA,58298,-4,954,59.625,0x02FE,766,-10,0.748047,0xDA10,55824,-5,528,16.500,0x9003,0x9003
27.335,274,0x02FA,762,-10,0.744141,0xE3C6,58310,-4,966,60.375,0x0300,768,-10,0.750000,0xDA18,55832,-5,536,16.750,0x9003,0x9003
27.435,275,0x02FC,764,-10,0.746094,0xE3BA,58298,-4,954,59.625,0x0300,768,-10,0.750000,0xDA14,55828,-5,532,16.625,0x9003,0x9003
27.535,276,0x02FC,764,-10,0.746094,0xE3BB,58299,-4,955,59.688,0x0300,768,-10,0.750000,0xDA12,55826,-5,530,16.562,0x9003,0x9003
27.636,277,0x02FA,762,-10,0.744141,0xE3BD,58301,-4,957,59.812,0x0301,769,-10,0.750977,0xDA08,55816,-5,520,16.250,0x9003,0x9003
27.736,278,0x02FC,764,-10,0.746094,0xE3BD,58301,-4,957,59.812,0x0300,768,-10,0.750000,0xDA08,55816,-5,520,16.250,0x9003,0x9003
27.836,279,0x02FC,764,-10,0.746094,0xE3C1,58305,-4,961,60.062,0x0300,768,-10,0.750000,0xDA06,55814,-5,518,16.188,0x9003,0x9003
27.936,280,0x02FA,762,-10,0.744141,0xE3C2,58306,-4,962,60.125,0x0300,768,-10,0.750000,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
28.036,281,0x02FA,762,-10,0.744141,0xE3C1,58305,-4,961,60.062,0x02FE,766,-10,0.748047,0xDA16,55830,-5,534,16.688,0x9003,0x9003
28.136,282,0x02FA,762,-10,0.744141,0xE3B9,58297,-4,953,59.562,0x0300,768,-10,0.750000,0xDA1C,55836,-5,540,16.875,0x9003,0x9003
28.236,283,0x02FA,762,-10,0.744141,0xE3BB,58299,-4,955,59.688,0x0300,768,-10,0.750000,0xDA16,55830,-5,534,16.688,0x9003,0x9003
28.336,284,0x02FC,764,-10,0.746094,0xE3BA,58298,-4,954,59.625,0x02FD,765,-10,0.747070,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
28.437,285,0x02FC,764,-10,0.746094,0xE3C1,58305,-4,961,60.062,0x02FE,766,-10,0.748047,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
28.537,286,0x02FD,765,-10,0.747070,0xE3C0,58304,-4,960,60.000,0x02FE,766,-10,0.748047,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
28.637,287,0x02FA,762,-10,0.744141,0xE3BE,58302,-4,958,59.875,0x02FE,766,-10,0.748047,0xDA08,55816,-5,520,16.250,0x9003,0x9003
28.737,288,0x02FC,764,-10,0.746094,0xE3BD,58301,-4,957,59.812,0x02FE,766,-10,0.748047,0xDA0A,55818,-5,522,16.312,0x9003,0x9003
28.837,289,0x02FC,764,-10,0.746094,0xE3B8,58296,-4,952,59.500,0x0300,768,-10,0.750000,0xDA1A,55834,-5,538,16.812,0x9003,0x9003
28.937,290,0x02FA,762,-10,0.744141,0xE3B0,58288,-4,944,59.000,0x0301,769,-10,0.750977,0xDA08,55816,-5,520,16.250,0x9003,0x9003
29.037,291,0x02FA,762,-10,0.744141,0xE3C9,58313,-4,969,60.562,0x0300,768,-10,0.750000,0xDA16,55830,-5,534,16.688,0x9003,0x9003
29.137,292,0x02FC,764,-10,0.746094,0xE3C0,58304,-4,960,60.000,0x0300,768,-10,0.750000,0xDA10,55824,-5,528,16.500,0x9003,0x9003
29.238,293,0x02FA,762,-10,0.744141,0xE3B6,58294,-4,950,59.375,0x0300,768,-10,0.750000,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
29.338,294,0x02FC,764,-10,0.746094,0xE3B7,58295,-4,951,59.438,0x0300,768,-10,0.750000,0xDA14,55828,-5,532,16.625,0x9003,0x9003
29.438,295,0x02FC,764,-10,0.746094,0xE3C0,58304,-4,960,60.000,0x0300,768,-10,0.750000,0xDA12,55826,-5,530,16.562,0x9003,0x9003
29.538,296,0x02FA,762,-10,0.744141,0xE3B6,58294,-4,950,59.375,0x02FE,766,-10,0.748047,0xDA12,55826,-5,530,16.562,0x9003,0x9003
29.638,297,0x02FA,762,-10,0.744141,0xE3BD,58301,-4,957,59.812,0x0300,768,-10,0.750000,0xDA0A,55818,-5,522,16.312,0x9003,0x9003
29.738,298,0x02FC,764,-10,0.746094,0xE3B7,58295,-4,951,59.438,0x0300,768,-10,0.750000,0xDA0A,55818,-5,522,16.312,0x9003,0x9003
29.838,299,0x02FC,764,-10,0.746094,0xE3C5,58309,-4,965,60.312,0x0300,768,-10,0.750000,0xDA14,55828,-5,532,16.625,0x9003,0x9003
29.938,300,0x02FC,764,-10,0.746094,0xE3BA,58298,-4,954,59.625,0x0300,768,-10,0.750000,0xDA10,55824,-5,528,16.500,0x9003,0x9003
30.039,301,0x02FA,762,-10,0.744141,0xE3B4,58292,-4,948,59.250,0x0300,768,-10,0.750000,0xDA08,55816,-5,520,16.250,0x9003,0x9003
30.139,302,0x02FC,764,-10,0.746094,0xE3BF,58303,-4,959,59.938,0x02FE,766,-10,0.748047,0xDA10,55824,-5,528,16.500,0x9003,0x9003
30.239,303,0x02FD,765,-10,0.747070,0xE3BB,58299,-4,955,59.688,0x02FE,766,-10,0.748047,0xDA10,55824,-5,528,16.500,0x9003,0x9003
30.339,304,0x02FA,762,-10,0.744141,0xE3BF,58303,-4,959,59.938,0x0300,768,-10,0.750000,0xDA10,55824,-5,528,16.500,0x9003,0x9003
30.439,305,0x02FA,762,-10,0.744141,0xE3BE,58302,-4,958,59.875,0x0300,768,-10,0.750000,0xDA14,55828,-5,532,16.625,0x9003,0x9003
30.539,306,0x02FC,764,-10,0.746094,0xE3B1,58289,-4,945,59.062,0x0300,768,-10,0.750000,0xDA0A,55818,-5,522,16.312,0x9003,0x9003
30.639,307,0x02FA,762,-10,0.744141,0xE3BB,58299,-4,955,59.688,0x0300,768,-10,0.750000,0xDA0E,55822,-5,526,16.438,0x9003,0x9003
30.739,308,0x02FD,765,-10,0.747070,0xE3AE,58286,-4,942,58.875,0x0301,769,-10,0.750977,0xDA06,55814,-5,518,16.188,0x9003,0x9003
30.840,309,0x02FC,764,-10,0.746094,0xE3C4,58308,-4,964,60.250,0x02FE,766,-10,0.748047,0xDA0A,55818,-5,522,16.312,0x9003,0x9003
30.940,310,0x02FC,764,-10,0.746094,0xE3BA,58298,-4,954,59.625,0x0300,768,-10,0.750000,0xDA08,55816,-5,520,16.250,0x9003,0x9003
31.040,311,0x02FA,762,-10,0.744141,0xE3B7,58295,-4,951,59.438,0x0300,768,-10,0.750000,0xDA20,55840,-5,544,17.000,0x9003,0x9003
31.140,312,0x02FC,764,-10,0.746094,0xE3C0,58304,-4,960,60.000,0x02FE,766,-10,0.748047,0xDA14,55828,-5,532,16.625,0x9003,0x9003
31.240,313,0x02FA,762,-10,0.744141,0xE3BE,58302,-4,958,59.875,0x02FE,766,-10,0.748047,0xDA1C,55836,-5,540,16.875,0x9003,0x9003
31.340,314,0x02FA,762,-10,0.744141,0xE3BB,58299,-4,955,59.688,0x0300,768,-10,0.750000,0xDA1A,55834,-5,538,16.812,0x9003,0x9003
31.440,315,0x02FA,762,-10,0.744141,0xE3B8,58296,-4,952,59.500,0x0301,769,-10,0.750977,0xDA14,55828,-5,532,16.625,0x9003,0x9003
31.540,316,0x02FC,764,-10,0.746094,0xE3B0,58288,-4,944,59.000,0x02FE,766,-10,0.748047,0xDA0C,55820,-5,524,16.375,0x9003,0x9003
31.640,317,0x02FC,764,-10,0.746094,0xE3BD,58301,-4,957,59.812,0x02FE,766,-10,0.748047,0xDA12,55826,-5,530,16.562,0x9003,0x9003
31.741,318,0x02FC,764,-10,0.746094,0xE3BF,58303,-4,959,59.938,0x02FE,766,-10,0.748047,0xDA06,55814,-5,518,16.188,0x9003,0x9003
31.841,319,0x02FC,764,-10,0.746094,0xE3BB,58299,-4,955,59.688,0x02FE,766,-10,0.748047,0xDA10,55824,-5,528,16.500,0x9003,0x9003
31.941,320,0x02FA,762,-10,0.744141,0xE3B7,58295,-4,951,59.438,0x0300,768,-10,0.750000,0xDA14,55828,-5,532,16.625,0x9003,0x9003
32.041,321,0x02FC,764,-10,0.746094,0xE3C0,58304,-4,960,60.000,0x0301,769,-10,0.750977,0xDA08,55816,-5,520,16.250,0x9003,0x9003
