timestamp,page,address,hex_addr,raw_value,decimal_value,low_byte,high_byte,binary
2025-09-25 12:06:51.586,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:51.690,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:51.796,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:51.909,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:52.022,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:52.133,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:52.248,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:52.360,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:52.470,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:52.572,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:52.674,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:52.776,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:52.880,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:52.982,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:53.084,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:53.186,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:53.289,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:53.398,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:53.504,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:53.607,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:53.711,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:53.814,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:53.916,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:54.020,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:54.134,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:54.238,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:54.350,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:54.464,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:54.577,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:54.685,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:54.792,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:54.905,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:55.017,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:55.128,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:55.238,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:55.340,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:55.441,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:55.543,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:55.647,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:55.759,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:55.861,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:55.964,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:56.067,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:56.179,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:56.295,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:56.398,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:56.501,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:56.603,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:56.707,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:56.811,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:56.913,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:57.015,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:57.117,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:57.219,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:57.321,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:57.423,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:57.537,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:57.641,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:57.753,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:57.866,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:57.977,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:58.092,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:58.205,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:58.312,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:58.414,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:58.523,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:58.626,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:58.730,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:58.835,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:58.936,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:59.038,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:59.140,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:59.243,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:59.346,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:59.449,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:59.558,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:59.660,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:59.762,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:59.865,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:06:59.967,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:00.072,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:00.181,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:00.286,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:00.391,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:00.497,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:00.601,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:00.712,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:00.815,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:00.917,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:01.022,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:01.125,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:01.230,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:01.343,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:01.450,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:01.555,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:01.657,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:01.759,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:01.863,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:01.977,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:02.086,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:02.190,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:02.297,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:02.399,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:02.501,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:02.603,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:02.705,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:02.808,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:02.919,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:03.024,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:03.126,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:03.229,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:03.332,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:03.438,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:03.541,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:03.645,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:03.747,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:03.850,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:03.953,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:04.055,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:04.157,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:04.259,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:04.361,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:04.463,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:04.566,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:04.674,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:04.777,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:04.878,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:04.981,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:05.084,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:05.187,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:05.290,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:05.401,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:05.507,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:05.609,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:05.713,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:05.819,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:05.921,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:06.023,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:06.127,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:06.229,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:06.330,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:06.433,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:06.537,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:06.638,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:06.740,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:06.842,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:06.944,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:07.048,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:07.152,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:07.254,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:07.356,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:07.458,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:07.560,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:07.662,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:07.765,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:07.868,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:07.978,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:08.080,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:08.182,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:08.284,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:08.386,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:08.488,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:08.590,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:08.694,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:08.802,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:08.905,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:09.008,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:09.111,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:09.221,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:09.325,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:09.427,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:09.529,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:09.632,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:09.737,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:09.841,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:09.951,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:10.053,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:10.155,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:10.258,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:10.365,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:10.468,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:10.570,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:10.674,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:10.787,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:10.898,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:11.008,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:11.111,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:11.221,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:11.323,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:11.425,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:11.527,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:11.629,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:11.733,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:11.846,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:11.957,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:12.063,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:12.168,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:12.285,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:12.387,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:12.490,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:12.591,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:12.693,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:12.795,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:12.899,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:13.011,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:13.118,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:13.221,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:13.335,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:13.439,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:13.540,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:13.645,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:13.747,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:13.849,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:13.951,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:14.053,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:14.155,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:14.256,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:14.358,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:14.460,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:14.563,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:14.670,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:14.780,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:14.890,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:14.992,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:15.095,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:15.201,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:15.304,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:15.407,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:15.519,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:15.622,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:15.724,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:15.828,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:15.931,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:16.037,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:16.140,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:16.244,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:16.354,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:16.456,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:16.561,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:16.671,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:16.773,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:16.876,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:16.983,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
2025-09-25 12:07:17.084,0,STATUS_WORD (0x79),0x79,0x9203,37379,0x03,0x92,1001001000000011
