timestamp,sample_num,value,units
115.292,1150,60.125,A
115.392,1151,60.250,A
115.492,1152,59.812,A
115.592,1153,60.000,A
115.693,1154,60.125,A
115.793,1155,59.938,A
115.893,1156,60.188,A
115.993,1157,60.125,A
116.093,1158,60.438,A
116.193,1159,59.812,A
116.293,1160,60.125,A
116.394,1161,59.188,A
116.494,1162,59.438,A
116.594,1163,59.438,A
116.695,1164,59.438,A
116.796,1165,60.375,A
116.896,1166,59.688,A
116.996,1167,59.438,A
117.096,1168,59.438,A
117.196,1169,60.188,A
117.297,1170,59.312,A
117.397,1171,60.250,A
117.498,1172,59.500,A
117.598,1173,59.438,A
117.698,1174,59.688,A
117.798,1175,60.188,A
117.898,1176,59.938,A
117.998,1177,60.062,A
118.099,1178,60.125,A
118.199,1179,59.812,A
118.299,1180,60.125,A
118.399,1181,60.188,A
118.500,1182,59.625,A
118.600,1183,59.500,A
118.701,1184,59.938,A
118.801,1185,59.375,A
118.902,1186,59.875,A
119.002,1187,59.938,A
119.102,1188,59.500,A
119.202,1189,59.812,A
119.302,1190,59.688,A
119.403,1191,59.875,A
119.503,1192,60.250,A
119.603,1193,60.250,A
119.703,1194,59.875,A
119.803,1195,60.438,A
119.903,1196,59.875,A
