timestamp,sample_num,value,units
107.214,1070,67.00,°C
107.314,1071,67.00,°C
107.414,1072,67.00,°C
107.515,1073,67.00,°C
107.615,1074,67.00,°C
107.715,1075,67.00,°C
107.815,1076,67.00,°C
107.915,1077,67.00,°C
108.015,1078,67.00,°C
108.116,1079,67.00,°C
108.216,1080,67.00,°C
108.316,1081,67.00,°C
108.416,1082,67.00,°C
108.516,1083,67.00,°C
108.616,1084,67.00,°C
108.716,1085,67.00,°C
108.817,1086,67.00,°C
108.917,1087,67.00,°C
109.017,1088,67.00,°C
109.117,1089,67.00,°C
109.217,1090,67.00,°C
109.317,1091,67.00,°C
109.417,1092,67.00,°C
109.518,1093,67.00,°C
109.618,1094,67.00,°C
109.718,1095,67.00,°C
109.818,1096,67.00,°C
109.918,1097,67.00,°C
110.018,1098,67.00,°C
110.119,1099,67.00,°C
110.219,1100,67.00,°C
110.319,1101,67.00,°C
110.419,1102,67.00,°C
110.519,1103,67.00,°C
110.619,1104,67.00,°C
110.719,1105,67.00,°C
110.820,1106,67.00,°C
110.920,1107,67.00,°C
111.020,1108,67.00,°C
111.120,1109,67.00,°C
111.220,1110,67.00,°C
111.320,1111,67.00,°C
111.420,1112,67.00,°C
111.521,1113,67.00,°C
111.621,1114,67.00,°C
111.721,1115,67.00,°C
111.821,1116,67.00,°C
111.921,1117,67.00,°C
112.021,1118,67.00,°C
112.121,1119,67.00,°C
112.222,1120,67.00,°C
112.322,1121,67.00,°C
112.422,1122,67.00,°C
112.522,1123,67.00,°C
112.622,1124,67.00,°C
112.722,1125,67.00,°C
112.822,1126,67.00,°C
112.923,1127,67.00,°C
113.023,1128,67.00,°C
113.123,1129,67.00,°C
113.223,1130,67.00,°C
113.323,1131,67.00,°C
113.423,1132,67.00,°C
113.523,1133,67.00,°C
113.624,1134,67.00,°C
113.724,1135,67.00,°C
113.824,1136,67.00,°C
113.924,1137,67.00,°C
114.024,1138,67.00,°C
114.124,1139,67.00,°C
114.224,1140,67.00,°C
114.325,1141,67.00,°C
114.425,1142,67.00,°C
114.525,1143,67.00,°C
114.625,1144,67.00,°C
114.725,1145,67.00,°C
114.825,1146,67.00,°C
114.926,1147,67.00,°C
115.026,1148,67.00,°C
115.126,1149,67.00,°C
115.226,1150,67.00,°C
115.327,1151,67.00,°C
115.427,1152,67.00,°C
115.527,1153,67.00,°C
115.627,1154,67.00,°C
115.727,1155,67.00,°C
115.827,1156,67.00,°C
115.928,1157,67.00,°C
116.028,1158,67.00,°C
116.128,1159,67.00,°C
116.228,1160,67.00,°C
116.328,1161,67.00,°C
116.428,1162,67.00,°C
116.528,1163,67.00,°C
116.629,1164,67.00,°C
116.729,1165,67.00,°C
116.829,1166,67.00,°C
116.929,1167,67.00,°C
117.029,1168,67.00,°C
117.129,1169,67.00,°C
117.229,1170,67.00,°C
117.330,1171,67.00,°C
117.430,1172,67.00,°C
117.530,1173,67.00,°C
117.630,1174,67.00,°C
117.730,1175,67.00,°C
117.830,1176,67.00,°C
117.930,1177,67.00,°C
118.030,1178,67.00,°C
118.131,1179,67.00,°C
118.231,1180,67.00,°C
118.331,1181,67.00,°C
118.431,1182,67.00,°C
118.531,1183,67.00,°C
118.631,1184,67.00,°C
118.732,1185,67.00,°C
118.832,1186,67.00,°C
118.932,1187,67.00,°C
119.032,1188,67.00,°C
119.132,1189,67.00,°C
119.232,1190,67.00,°C
119.332,1191,67.00,°C
119.433,1192,67.00,°C
119.533,1193,67.00,°C
119.633,1194,67.00,°C
119.733,1195,67.00,°C
119.833,1196,67.00,°C
119.933,1197,67.00,°C
